DATE,CAPUTLG326S
2000-12-01,78.3915
2001-01-01,78.4870
2001-02-01,77.4372
2001-03-01,76.9208
2001-04-01,76.9928
2001-05-01,76.5170
2001-06-01,76.3156
2001-07-01,76.8883
2001-08-01,76.0831
2001-09-01,76.3647
2001-10-01,75.6622
2001-11-01,75.2284
2001-12-01,75.9126
2002-01-01,76.1860
2002-02-01,76.7766
2002-03-01,78.4167
2002-04-01,78.4888
2002-05-01,78.9038
2002-06-01,79.7817
2002-07-01,79.5574
2002-08-01,79.6587
2002-09-01,79.4316
2002-10-01,79.3753
2002-11-01,78.9228
2002-12-01,78.9164
2003-01-01,78.9619
2003-02-01,79.1155
2003-03-01,79.2510
2003-04-01,78.0271
2003-05-01,78.7286
2003-06-01,78.2560
2003-07-01,78.2150
2003-08-01,79.1281
2003-09-01,79.2979
2003-10-01,80.0215
2003-11-01,80.7864
2003-12-01,80.2008
2004-01-01,80.8499
2004-02-01,81.6317
2004-03-01,81.7709
2004-04-01,82.3043
2004-05-01,83.7007
2004-06-01,83.6286
2004-07-01,83.6229
2004-08-01,83.6059
2004-09-01,83.2078
2004-10-01,84.5116
2004-11-01,83.5914
2004-12-01,84.1764
2005-01-01,84.6227
2005-02-01,84.4226
2005-03-01,83.8557
2005-04-01,83.7681
2005-05-01,83.1502
2005-06-01,82.8833
2005-07-01,82.4360
2005-08-01,83.1190
2005-09-01,84.4470
2005-10-01,84.3157
2005-11-01,84.6051
2005-12-01,85.2232
2006-01-01,84.6250
2006-02-01,84.1430
2006-03-01,84.1969
2006-04-01,84.1949
2006-05-01,82.7910
2006-06-01,82.1671
2006-07-01,82.1415
2006-08-01,81.3091
2006-09-01,80.6818
2006-10-01,79.5876
2006-11-01,78.2787
2006-12-01,79.3780
2007-01-01,79.7069
2007-02-01,78.2420
2007-03-01,78.8661
2007-04-01,79.1871
2007-05-01,79.0360
2007-06-01,79.1724
2007-07-01,78.9773
2007-08-01,78.0527
2007-09-01,79.0529
2007-10-01,78.0680
2007-11-01,77.7984
2007-12-01,76.8124
2008-01-01,75.1953
2008-02-01,74.2975
2008-03-01,73.2950
2008-04-01,72.1767
2008-05-01,71.6226
2008-06-01,71.6696
2008-07-01,70.9910
2008-08-01,69.6287
2008-09-01,68.4299
2008-10-01,66.5430
2008-11-01,64.8141
2008-12-01,61.6231
2009-01-01,60.7787
2009-02-01,59.4496
2009-03-01,57.7915
2009-04-01,57.5605
2009-05-01,57.5960
2009-06-01,58.3945
2009-07-01,59.0765
2009-08-01,60.3952
2009-09-01,61.5502
2009-10-01,62.3049
2009-11-01,63.2488
2009-12-01,64.1850
2010-01-01,65.2790
2010-02-01,66.2852
2010-03-01,67.1669
2010-04-01,69.1859
2010-05-01,69.9284
2010-06-01,69.3910
2010-07-01,69.6693
2010-08-01,69.9225
2010-09-01,69.4195
2010-10-01,69.4330
2010-11-01,69.4902
2010-12-01,69.6028
2011-01-01,69.7476
2011-02-01,69.5710
2011-03-01,69.0889
2011-04-01,69.4091
2011-05-01,69.4377
2011-06-01,69.0779
2011-07-01,69.5862
2011-08-01,69.8252
2011-09-01,70.2549
2011-10-01,70.9429
2011-11-01,70.6608
2011-12-01,71.6075
2012-01-01,72.3147
2012-02-01,73.5946
2012-03-01,73.2905
2012-04-01,74.2977
2012-05-01,73.9625
2012-06-01,74.8784
2012-07-01,76.3005
2012-08-01,76.0761
2012-09-01,76.0971
2012-10-01,76.3448
2012-11-01,77.3905
2012-12-01,78.7046
2013-01-01,78.9205
2013-02-01,78.7295
2013-03-01,79.4441
2013-04-01,79.7155
2013-05-01,79.6907
2013-06-01,79.6542
2013-07-01,79.3324
2013-08-01,78.8810
2013-09-01,79.4235
2013-10-01,79.5891
2013-11-01,79.1570
2013-12-01,79.6228
2014-01-01,79.1293
2014-02-01,80.0649
2014-03-01,81.0635
2014-04-01,80.5470
2014-05-01,81.9917
2014-06-01,83.1088
2014-07-01,82.0660
2014-08-01,82.0320
2014-09-01,82.3508
2014-10-01,82.3773
2014-11-01,83.6879
2014-12-01,83.0793
2015-01-01,83.5335
2015-02-01,83.1158
2015-03-01,83.2166
2015-04-01,83.6201
2015-05-01,84.1692
2015-06-01,83.9695
2015-07-01,84.4232
2015-08-01,85.5645
2015-09-01,85.1928
2015-10-01,85.2721
2015-11-01,85.1040
2015-12-01,85.0251
2016-01-01,85.1089
2016-02-01,84.8308
2016-03-01,84.3381
2016-04-01,84.4654
2016-05-01,84.3462
2016-06-01,83.9663
2016-07-01,84.7197
2016-08-01,83.8819
2016-09-01,84.2081
2016-10-01,84.3894
2016-11-01,83.2819
2016-12-01,82.3536
2017-01-01,82.5831
2017-02-01,84.0495
2017-03-01,82.4177
2017-04-01,82.9064
2017-05-01,82.3080
2017-06-01,83.2811
2017-07-01,83.4732
2017-08-01,83.0216
2017-09-01,83.6951
2017-10-01,83.0930
2017-11-01,84.4656
2017-12-01,83.5308
2018-01-01,82.6788
2018-02-01,83.6613
2018-03-01,83.1676
2018-04-01,82.3951
2018-05-01,81.2088
2018-06-01,81.0753
2018-07-01,81.7896
2018-08-01,80.9635
2018-09-01,80.8378
2018-10-01,80.5041
2018-11-01,80.7695
2018-12-01,81.1092
2019-01-01,80.2481
2019-02-01,79.7389
2019-03-01,78.4380
2019-04-01,76.7027
2019-05-01,77.4201
2019-06-01,78.1231
2019-07-01,75.7315
2019-08-01,76.6197
2019-09-01,75.7588
2019-10-01,75.4489
2019-11-01,75.7718
2019-12-01,75.3529
2020-01-01,76.1175
2020-02-01,76.7173
2020-03-01,72.0019
2020-04-01,57.9663
2020-05-01,60.7954
2020-06-01,68.4473
2020-07-01,70.4256
2020-08-01,72.9394
2020-09-01,73.4913
2020-10-01,74.9756
2020-11-01,74.3030
