Date,US
2004-12-01,4356.0
2005-01-01,4938.0
2005-02-01,3855.0
2005-03-01,4001.0
2005-04-01,6568.0
2005-05-01,4514.0
2005-06-01,8841.0
2005-07-01,5062.0
2005-08-01,5895.0
2005-09-01,3583.0
2005-10-01,3135.0
2005-11-01,5534.0
2005-12-01,6589.0
2006-01-01,7094.0
2006-02-01,5104.0
2006-03-01,6838.0
2006-04-01,4479.0
2006-05-01,5132.0
2006-06-01,7078.0
2006-07-01,3905.0
2006-08-01,7278.0
2006-09-01,1887.0
2006-10-01,7057.0
2006-11-01,6337.0
2006-12-01,7863.0
2007-01-01,7841.000000000001
2007-02-01,5586.0
2007-03-01,6124.0
2007-04-01,5738.0
2007-05-01,4985.0
2007-06-01,9729.0
2007-07-01,5775.0
2007-08-01,4218.0
2007-09-01,8467.0
2007-10-01,9902.0
2007-11-01,4967.0
2007-12-01,4706.0
2008-01-01,3927.0
2008-02-01,7559.0
2008-03-01,10915.0
2008-04-01,5651.0
2008-05-01,8761.0
2008-06-01,6536.0
2008-07-01,6540.0
2008-08-01,7594.0
2008-09-01,7181.0
2008-10-01,8129.000000000001
2008-11-01,6141.0
2008-12-01,5952.0
2009-01-01,6989.0
2009-02-01,917.0
2009-03-01,7263.0
2009-04-01,4306.0
2009-05-01,2569.0
2009-06-01,2443.0
2009-07-01,5944.0
2009-08-01,2124.0
2009-09-01,2636.0
2009-10-01,6011.0
2009-11-01,4318.0
2009-12-01,651.0
2010-01-01,977.0
2010-02-01,1842.0
2010-03-01,492.99999999999994
2010-04-01,1832.0
2010-05-01,3228.0
2010-06-01,4197.0
2010-07-01,5512.0
2010-08-01,509.0
2010-09-01,-86.0
2010-10-01,2817.0
2010-11-01,4481.0
2010-12-01,302.0
2011-01-01,919.0
2011-02-01,55.0
2011-03-01,3408.0
2011-04-01,1750.0
2011-05-01,6548.0
2011-06-01,2632.0
2011-07-01,1560.0
2011-08-01,333.0
2011-09-01,2158.0
2011-10-01,1347.0
2011-11-01,338.0
2011-12-01,1566.0
2012-01-01,990.0
2012-02-01,848.0
2012-03-01,328.0
2012-04-01,1071.0
2012-05-01,4074.0000000000005
2012-06-01,1141.0
2012-07-01,409.0
2012-08-01,1778.0
2012-09-01,67.0
2012-10-01,1285.0
2012-11-01,2130.0
2012-12-01,593.0
2013-01-01,9478.0
2013-02-01,6277.0
2013-03-01,7384.0
2013-04-01,10008.0
2013-05-01,8701.0
2013-06-01,6675.0
2013-07-01,8118.999999999999
2013-08-01,8622.0
2013-09-01,8890.0
2013-10-01,9289.0
2013-11-01,8423.0
2013-12-01,8149.999999999999
2014-01-01,7799.0
2014-02-01,7505.0
2014-03-01,8549.0
2014-04-01,10018.0
2014-05-01,8932.0
2014-06-01,9252.0
2014-07-01,10218.0
2014-08-01,8376.0
2014-09-01,9525.0
2014-10-01,9646.0
2014-11-01,8144.999999999999
2014-12-01,8155.000000000001
2015-01-01,10879.0
2015-02-01,9420.0
2015-03-01,7846.000000000001
2015-04-01,8134.000000000001
2015-05-01,7604.0
2015-06-01,8161.0
2015-07-01,7799.0
2015-08-01,7856.0
2015-09-01,9126.0
2015-10-01,6686.0
2015-11-01,9058.0
2015-12-01,6696.0
2016-01-01,7568.0
2016-02-01,8061.000000000001
2016-03-01,9515.0
2016-04-01,7300.0
2016-05-01,9562.0
2016-06-01,6334.0
2016-07-01,7631.0
2016-08-01,7001.0
2016-09-01,8748.0
2016-10-01,6686.0
2016-11-01,7772.0
2016-12-01,7400.0
2017-01-01,8990.0
2017-02-01,8092.0
2017-03-01,8549.0
2017-04-01,6429.0
2017-05-01,7856.0
2017-06-01,8754.0
2017-07-01,8050.0
2017-08-01,8974.0
2017-09-01,7090.0
2017-10-01,9452.0
2017-11-01,9215.0
2017-12-01,8885.0
2018-01-01,9174.0
2018-02-01,7583.0
2018-03-01,8696.0
2018-04-01,8979.0
2018-05-01,8801.0
2018-06-01,7059.0
2018-07-01,7924.000000000001
2018-08-01,6392.0
2018-09-01,7038.0
2018-10-01,7861.999999999999
2018-11-01,5862.0
2018-12-01,6681.0
2019-01-01,6413.0
2019-02-01,7080.0
2019-03-01,6906.0
2019-04-01,8638.0
2019-05-01,7867.000000000001
2019-06-01,8071.0
2019-07-01,10213.0
2019-08-01,8297.0
2019-09-01,8045.0
2019-10-01,8659.0
2019-11-01,7730.0
2019-12-01,7699.0
