Date,US,AL,AK,AZ,AR,CA,CO,FL,ID,IL,IN,KS,KY,LA,MS,MO,MT,NE,NV,NM,NY,ND,OH,OK,PA,SD,TN,TX,UT,VA,WV,WY
2008-11-01,5328.675165129759,30.36058758068106,1555.98135,0.18262007567326954,22.78185444024037,802.2043374137547,114.35828777589995,8.126593367460494,0.0,34.01298909414644,7.167837970175828,151.62031782773204,14.929191186289785,240.354613740621,84.14219986645894,0.4565501891831738,20.055334246935566,9.267968840418428,1.689235699977743,177.59228487548557,1.4609606053861564,184.25627919130173,19.038142888938346,222.21431854306698,11.231134653906077,6.254737591809482,1.0500654351213,1365.194948439313,89.75776719341198,0.045655018918317386,6.8939078566659235,145.9930935207838
2008-12-01,5395.74584311796,30.90844780770087,1550.212125,0.3195851324282216,23.3753696861785,819.0966944135322,71.80815119418457,5.706877364789673,0.0,35.33698464277765,7.396113064767416,155.04444424660582,5.478602270198086,235.09150515404144,88.75335677720899,0.4108951702648565,24.09564767067951,9.450588916091696,1.689235699977743,218.06174200035593,1.5066156243044737,183.5629478864093,19.677313153794792,222.57955869441352,11.596374805252614,6.574322724237704,1.2783405297128865,1382.0293393922307,87.10977609614957,0.045655018918317386,7.6700431782773215,189.87918980247696
2009-01-01,5333.647296618073,29.173557088804806,1498.5027750000002,0.13696505675495213,23.010129534831965,819.4619345648788,114.34957954534119,2.6479910972624086,0.0,32.141133318495434,5.980807478299577,157.8294004006232,14.381330959269976,252.65183694673914,88.0228764745159,0.3652401513465391,51.7686968432709,9.222313821500112,1.689235699977743,188.44650994396702,1.2783405297128865,150.58037346520894,18.946832851101714,224.45739654573782,11.276789672824393,7.030872913420876,1.0500654351213,1384.4847215317286,91.31003783663476,0.045655018918317386,3.880676608056978,149.52322028372623
2009-02-01,4901.847689357666,26.342945915869127,1411.6795,0.13696505675495213,21.09261874026263,734.6805644335632,67.646367352729,2.419716002670821,0.0,32.049823280658806,6.254737591809482,143.26544936567996,8.674453594480303,216.85716825545555,80.124558201647,0.3195851324282216,77.98642632255356,8.446178499888715,1.5066156243044737,178.59554404481275,1.1870304918762522,105.2811897023741,17.120632094369014,222.81360280792344,10.181069218784776,6.163427553972848,0.9587553972846652,1259.6671733351643,83.91392477186734,0.045655018918317386,4.428536835076787,172.00747471448665
2009-03-01,5389.265532320944,28.99093701313154,1565.66795,0.18262007567326954,22.553579345648785,816.0378081460049,116.53342980998596,2.511026040507456,0.0,38.30456087246829,7.030872913420876,152.35079813042512,7.761353216113956,247.92695909594462,88.57073670153571,0.3195851324282216,107.78554186649653,8.902728689071889,1.7348907188960605,230.24409096724585,1.2783405297128865,92.44923183392633,18.946832851101714,233.62807327264633,11.276789672824393,6.5286677053193864,1.095720454039617,1338.8647672566403,91.99486312040953,0.045655018918317386,8.126593367460494,141.6205285029453
2009-04-01,5075.222388449813,28.03218161584687,1394.371825,0.13696505675495213,22.142684175383927,785.4489454707323,74.95808913116933,2.6936461161807257,0.0,34.56084932116625,6.848252837747608,149.42887691965282,4.793776986423325,263.29286663014096,88.79901179612732,0.3652401513465391,18.761749551119014,8.4005234809704,1.5066156243044737,169.0901629913101,1.2326855107945693,172.81081878184335,18.35331760516359,227.23031752949038,10.911549521477856,6.391702648564434,1.0500654351213,1312.3891474317431,88.11418651235255,0.045655018918317386,5.022052081014912,178.03862751695
2009-05-01,5279.122450426885,28.260456710438458,1496.2948,0.18262007567326954,22.553579345648785,811.3353411974182,81.97174643211439,3.0132312486089474,0.0,34.69781437792121,6.254737591809482,149.83977208991763,15.659671488982864,262.58026557781926,89.25556198531048,0.3652401513465391,54.594352400767356,8.765763632316936,1.5066156243044737,194.43733758833622,1.2783405297128865,145.03274031590306,18.946832851101714,240.37903399688403,11.276789672824393,6.254737591809482,1.0044104162029823,1318.1944363352911,92.26879323391942,0.045655018918317386,4.748121967505009,178.12365097807924
2009-06-01,4855.700594304474,26.297290896950816,1219.5144500000001,0.18262007567326954,21.64047896728244,783.7140547518362,78.20904489692217,2.6023360783440914,0.0,34.33257422657467,6.483012686401068,150.61590741152907,7.030872913420876,222.1070726232347,86.33364077453817,0.3652401513465391,100.95269459935312,8.53748853772535,1.552270643222791,178.1271991515655,1.2326855107945693,93.72015388495583,18.35331760516359,235.08298078344097,10.911549521477856,6.346047629646116,1.2326855107945693,1290.6331385790836,87.15543111506788,0.045655018918317386,7.989628310705542,174.39907144850406
2009-07-01,4928.086599533273,26.388600934787444,1217.1640249999998,0.2282750945915869,22.188339194302248,800.6064117516137,70.49148558752732,2.6936461161807257,0.0,35.200019586022705,7.167837970175828,156.2314747384821,14.518296016024928,240.27812751852545,89.43818206098375,0.3652401513465391,91.04046050469762,8.583143556643668,1.5979256621411084,174.48910548311483,1.2783405297128865,109.19148892552718,18.946832851101714,232.29809564834184,11.733339862007567,6.163427553972848,1.0044104162029823,1311.9434317680011,87.33805119074114,0.045655018918317386,4.793776986423325,184.67915185516134
2009-08-01,4967.9387996009345,27.119081237480525,1263.032925,0.18262007567326954,22.553579345648785,799.8759314489205,81.15939968165321,2.8762661918539956,0.0,34.69781437792121,7.213492989094147,150.38763231693744,5.478602270198086,240.10452900599526,89.75776719341198,0.3652401513465391,62.28663946961277,8.53748853772535,2.0088208324059647,211.96360686125848,1.2783405297128865,137.79039867683719,18.946832851101714,232.34973274293344,11.733339862007567,6.117772535054529,0.9131003783663476,1285.6334243103558,87.06412107723126,0.045655018918317386,5.204672156688183,171.25997247458977
