DATE,US,AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1997-11-01,85.8693843350899,86.36344413436389,90.742945391172,84.91783871563806,85.9509398370227,86.41890865205798,85.92870161625429,83.26237715571392,84.70747111520032,89.5648308149665,84.8312485022335,85.39003120253462,89.51007454737109,85.1064587672145,85.83336755483404,85.29038452527217,85.02735118148057,83.9420114956244,86.01049332994285,89.05973394025071,85.53327337402308,85.74085556712855,84.18586364324985,85.17899060419221,85.45020945618754,86.56559514152025,84.25184464487404,90.28555261316129,84.1257059528185,88.44014456149183,85.84471426854321,85.10513935714364,89.6865829392244,85.18353094988319,84.32115566743964,87.72894047577877,85.48931280802312,87.95712064432256,84.96693293839408,85.03296307655191,84.4634729764809,85.54377392961179,85.51181734457744,84.65153551788427,88.41044663660361,86.20005554160349,85.20111560802961,84.9309297168874,81.05129218759491,87.18748961401126,85.30503088876894,90.20206622485004
1997-12-01,85.83048077794862,86.27719422881721,90.93259177082848,85.06368675863467,85.82023098105817,86.53840960233094,86.00002998326077,83.3517195726526,84.52144592872462,89.3412687573037,84.91914104112008,85.20683713807635,89.53525674785463,84.97516721440233,85.72742441629936,85.0485453584749,84.82882124728332,84.21344243235784,85.76516926538127,89.25470831535647,85.60046549546155,85.55935533489601,84.17109994514558,84.7615368944446,85.47964506396355,86.55834527499461,84.11011928274284,90.47575442291536,83.99229455974375,88.52264773802503,85.68904761616508,85.01609508977032,89.77456302368886,85.04186706681207,84.09011501086023,87.62601273719885,85.30024719344163,88.01238321658599,84.8187549987343,84.97311635267464,84.39756290430022,85.34080252209742,85.41398890550006,84.46778764673053,88.53238543688295,86.24848415389829,85.20935935782035,84.79494392395748,81.63958271132637,87.150687717627,85.17611837792847,90.35821801592512
1998-01-01,86.07945982506592,86.40905238537847,93.06643475989628,84.96273526111688,86.26189421571654,86.55371422199424,86.73319970265834,83.3048169334918,84.97678008804735,87.28972063861514,84.59883414087723,85.19150587406071,88.56138205254169,85.3632974849149,85.89177610786842,84.95568140661298,85.28368173500382,84.38110374456119,86.28566229935991,90.70754538558904,85.0959747754295,85.22097346253203,83.99551938770651,84.27152299733271,85.56087427449148,86.41955296989924,84.41753956707458,90.91347276588341,84.22323837779825,89.29508672906115,85.3291456785628,85.1095196998364,91.20289106026866,84.702834362471,84.384879436268,87.74268770539678,85.34064339000705,88.14408834239599,84.72746244110405,85.44947503843507,84.05712121822921,85.17315352864635,85.1751998215175,84.66931512737231,89.39883691275718,87.07231945924099,85.08041885786045,85.07179321959785,82.49933726197153,88.71773419356497,85.0395036701727,92.13352125320552
1998-02-01,85.58653288341687,86.08083745684195,91.69468321574972,84.87800764662803,85.96445151547401,86.00852950491804,86.26024055013247,83.24760880575,84.45234906074313,87.68507092160682,84.67242228896609,84.76637171897342,88.4603093569117,85.0352251248923,85.36427052626703,84.48991086235075,84.8285240289949,84.34907306543529,85.65879815631703,89.55413767636755,85.21921907479332,84.98390655917687,83.70779676506778,83.76203671576637,85.17084121978263,86.04578936424228,84.04816737963056,90.03382556481648,83.90788328332418,88.79242969663989,84.99817969891106,84.48718999866183,90.04310988136186,84.37044664085127,83.8600874787217,87.2036401146092,84.97671642298107,87.44746502091057,84.48449255178885,84.9909769943087,83.90690803132868,84.69427970553221,84.88938891613013,84.23291684200385,88.45374100764427,86.67318523156652,84.96266012999439,84.7634807803168,82.99559183100182,87.93604607378835,84.69257699974179,90.90717702241703
1998-03-01,85.2584392002174,85.74174867942918,90.71660753298549,84.71727450077204,85.67140864552333,85.93799257160224,85.80699009739534,83.1572675670256,84.32524310706162,89.22694268532243,84.84492361491638,84.29410275649373,89.44045672930267,84.53549597833657,85.05509045626613,84.01475948165827,84.25298183911381,84.35764749917834,85.01257922115816,89.11932209731245,85.22596436958584,84.87465583253203,83.38498232600504,83.32229424649198,84.77074998583,85.93621012872862,83.67285048456885,90.13230597322453,83.39980140121442,88.27851599599535,84.60780306575103,84.41790545612201,89.3721624077109,84.25837742708411,83.32407668528985,87.06124180410784,84.52441282128862,86.85477910039323,83.9613223853436,84.66929847792555,83.65975203432157,84.35572342244508,84.4964720257222,83.60192894491169,87.96210660655791,86.37351795478939,84.78554238899864,84.38268971525451,83.32389125161792,87.30022417803153,84.16272289855755,90.04187511438766
1998-04-01,85.17443093426365,85.52049467445534,91.15405934375876,84.54778512411309,85.60759587891873,85.80123887180235,85.8436641101875,82.91029036893954,84.22557089268372,88.67071691690805,84.71328612856595,84.30461899992974,89.24593013639716,84.73248438388319,84.88211008129845,83.82184532353688,84.26792084188618,84.38059777179564,85.13525895643424,89.2895561983353,85.04082294454207,84.73235832052619,83.06208658308496,83.09104552990291,84.6392910437542,85.72166379292682,83.659683208577,90.14646335055619,83.49414944991211,88.35453762166586,84.1565297006532,84.30509523393401,89.4996398336094,84.01035052616335,83.33900025103077,87.0479486268574,84.32388222533375,86.84541214179708,83.81893644482956,84.52795442619677,83.23798651215134,83.9688258126561,84.42812342880386,83.46228406543871,88.05664141300463,86.27617157916815,84.53560110656674,84.53132550450506,83.39623401665361,87.3989492815843,83.96063251099429,90.37669400322497
1998-05-01,85.26592591339185,85.74179552950591,91.1831860284957,84.9075605443639,85.7048424883898,85.71125732425574,86.02712258508858,83.28990544223974,84.18300859571917,89.69059687450762,85.20899838691663,84.58445631377545,89.67024033215807,84.7432940744675,84.94004484964843,83.73265887317808,84.39790881316941,84.81333980849635,85.1859826963176,89.12982030038613,85.55449188611372,84.92394434263272,83.23474771852027,83.18504329242356,84.74520202048578,85.76948634665193,83.78380273032953,89.92548117121488,83.62595270490043,88.75931162907075,84.33653355277067,84.16447230659523,89.38423080681447,84.29234075125443,83.42113254909995,87.45840203684932,84.41076801636274,87.10144725770405,83.71566779710888,84.54145500012277,83.57585091580883,84.34319600130053,84.6683810156773,83.54446435536455,88.01798180008113,86.30172844131226,84.85900240327734,84.7084620179913,84.04274459091738,87.464471531728,84.18236155196708,90.49438931931293
1998-06-01,84.39462197973818,84.85037731200468,89.66137100606126,84.6022812701418,84.93584589538484,85.37360990457616,85.37449368150035,83.21204863863125,83.48504454799229,90.3771142652328,85.14086791157716,83.73757973967649,89.87966328444138,84.05764165547721,84.23124895556086,82.21910443115344,83.4606250432071,84.54109975448691,82.93415492617848,88.25171887824825,85.54264550227751,84.3864940045911,83.05146643779975,79.78726598987163,84.15573552099451,85.17620354751399,82.7760684487055,89.33299666601357,82.85477653300484,87.7307156146513,83.80560021663102,83.94407123769,88.2825521948563,83.8471186973213,82.76470201630087,86.74258088284523,82.70568803724888,85.88325676682126,83.01659228914724,84.04192377451855,83.04180263121377,83.60064953897464,83.83835473079202,82.18991714552115,87.11115456468112,85.2368451402603,84.50931577101817,83.82045841611338,84.32051443079064,86.45996566288376,83.39340868177807,89.13862876953381
1998-07-01,83.53084770444741,84.29634003035633,88.8879923983816,84.43823724240478,84.51062379745136,85.1789696811022,84.9862963133268,82.81591947975056,82.31312819508418,90.30329901101959,85.0125548403067,83.18068134341033,90.02231782077376,83.801607669935,83.44537238846252,80.64264284026115,82.77953701753665,84.39127212975293,80.5845081471745,87.67868795832564,85.72091838623729,83.92291545441071,82.68938875200284,75.52657588847066,83.66863896387208,84.75071077294255,81.51981674027081,89.2111044019673,82.15002384730238,87.18099428097146,83.2472612705915,83.32139243087103,87.74516195570587,83.0867279320101,82.22680160494527,86.1224137172123,80.9169695896589,84.67612258258681,82.77849325470257,83.55779349399948,82.42605852544426,82.70155631199329,83.10189621335286,80.8015708358237,86.4427341929411,84.65123097290902,84.2437386277601,83.11006095654866,85.09733706552004,85.7792886022226,82.57008617976501,88.30396186695684
1998-08-01,84.54791814061942,85.03970684387441,89.10419067712087,84.88996459881258,84.99328986254915,85.45104906367625,85.12120422129263,82.98142571326679,83.59831814998462,90.14546948709184,85.09703956253267,83.86718691794441,89.85296499687946,83.99263518919867,84.02681679795634,82.8261116924607,83.20955739483738,84.97746920900182,84.24891002759226,87.88676898349779,85.64493565431309,84.2961273336115,82.64464229129545,82.85857260560161,83.93641683220916,85.30859679351256,83.07016021901019,89.30355756750185,82.63040385506308,87.29180031090253,83.65180988374993,83.50371398938908,88.11071051769852,83.58837454716384,82.48795740505524,86.39812328157105,83.67057270117537,85.76942449580957,83.3108042679803,83.69847479120854,82.9014985465714,83.63250549288688,83.80314950099351,82.58988629467396,86.81575970881593,85.65745801721373,84.3959826881321,84.01757281555476,85.38739531850354,85.88953711237748,83.20796705951892,88.5018830949673
1998-09-01,83.59733872459576,84.0918525813882,86.62290925399726,84.2685295179661,84.1360987711156,84.5024341037435,84.05833831368803,82.42027402932685,82.81278594052309,90.54344171069401,84.6495740958953,82.98537165626485,89.41092287858358,83.27697035753226,83.24568109177403,81.93323477982581,82.45539026814699,84.12151467236323,83.26289349943218,85.89795894816108,85.10306836870387,83.66735204675516,82.158259806284,82.51186499157483,83.18006010405375,84.395260507154,82.32086341808397,87.67303983978702,81.9433155158396,85.86697986542202,83.30760425172024,82.55914959105631,86.32273450369962,83.07850557125465,81.60733099085992,85.59387787259082,82.9279971844697,84.52560186663656,82.86187381036015,82.75483122094053,82.41313052809217,82.95476321583031,83.29275687711817,81.79654521817801,85.16885866007901,84.48537117707592,83.95443984393833,83.20119872866832,84.57598655597924,84.20896993494605,82.5560006845647,86.23438778667952
1998-10-01,83.77352084104739,84.35526234263851,87.32993918254981,84.71178625664146,84.21041701515007,84.58217129901647,84.28344296766325,82.5677443621933,82.76041199542227,89.93225568702218,84.66405274949814,83.0953780007553,88.98459813958146,83.34301264695719,83.21318147808947,82.16111906931663,82.4103129794467,84.51990621544336,83.65751467880303,86.27421185913038,85.26150227828813,83.62663450935429,82.19004315593622,83.08128387039328,83.2201087157558,84.4733820719235,82.42384532751083,87.82263001863004,81.85625676222305,86.25112863619297,83.39473166382753,82.39284096723615,86.85606879683807,82.96179042953246,81.55309659779554,85.57028339600726,83.2572155621764,84.91164899354969,83.08600975825134,82.78562187298074,82.44375020743908,83.08694023224206,83.27817347134335,81.99831204794073,85.51840944000764,84.77932720080703,84.00663836166434,83.27186057844571,85.35862809223329,84.61637175782865,82.62502535402996,86.878370329824
