DATE,IPG324S
1985-03-01,75.6789
1985-04-01,77.1453
1985-05-01,77.2023
1985-06-01,76.6557
1985-07-01,76.7371
1985-08-01,76.5850
1985-09-01,73.5979
1985-10-01,76.5812
1985-11-01,75.3274
1985-12-01,75.6405
1986-01-01,77.3548
1986-02-01,75.7677
1986-03-01,73.4239
1986-04-01,75.3741
1986-05-01,77.8377
1986-06-01,75.2061
1986-07-01,74.3148
1986-08-01,75.8691
1986-09-01,75.0764
1986-10-01,74.0078
1986-11-01,75.5094
1986-12-01,76.0281
1987-01-01,77.0875
1987-02-01,76.3173
1987-03-01,76.7888
1987-04-01,78.2668
1987-05-01,78.5890
1987-06-01,78.7248
1987-07-01,79.7628
1987-08-01,79.2093
1987-09-01,80.4009
1987-10-01,80.7803
1987-11-01,80.6675
1987-12-01,82.5219
1988-01-01,82.0318
1988-02-01,82.2898
1988-03-01,83.2834
1988-04-01,82.8653
1988-05-01,81.0414
1988-06-01,80.4053
1988-07-01,80.7072
1988-08-01,81.5020
1988-09-01,79.9381
1988-10-01,81.0880
1988-11-01,80.6950
1988-12-01,82.4082
1989-01-01,82.6627
1989-02-01,80.9131
1989-03-01,80.4645
1989-04-01,80.2619
1989-05-01,79.7497
1989-06-01,80.8259
1989-07-01,80.9517
1989-08-01,80.7409
1989-09-01,80.8896
1989-10-01,80.9722
1989-11-01,81.5433
1989-12-01,78.1696
1990-01-01,82.1435
1990-02-01,83.9868
1990-03-01,80.2514
1990-04-01,79.9915
1990-05-01,78.5836
1990-06-01,80.1651
1990-07-01,81.3758
1990-08-01,82.2745
1990-09-01,82.2930
1990-10-01,80.5115
1990-11-01,79.7514
1990-12-01,77.8860
1991-01-01,78.1948
1991-02-01,80.5700
1991-03-01,78.9572
1991-04-01,78.6476
1991-05-01,80.1487
1991-06-01,81.2403
1991-07-01,79.9479
1991-08-01,80.1956
1991-09-01,79.8547
1991-10-01,78.6904
1991-11-01,78.5268
1991-12-01,80.3645
1992-01-01,79.3364
1992-02-01,78.6237
1992-03-01,79.3855
1992-04-01,80.4273
1992-05-01,80.1692
1992-06-01,79.3834
1992-07-01,79.5719
1992-08-01,77.1661
1992-09-01,78.5468
1992-10-01,80.3751
1992-11-01,79.5328
1992-12-01,78.4782
1993-01-01,78.7488
1993-02-01,79.9728
1993-03-01,78.9821
1993-04-01,79.0728
1993-05-01,79.3155
1993-06-01,79.5325
1993-07-01,79.1118
1993-08-01,78.6801
1993-09-01,79.7938
1993-10-01,81.4702
1993-11-01,82.0166
1993-12-01,80.6849
1994-01-01,79.7069
1994-02-01,79.5304
1994-03-01,79.7659
1994-04-01,82.3241
1994-05-01,83.2464
1994-06-01,82.2375
1994-07-01,81.5917
1994-08-01,82.7927
1994-09-01,82.2659
1994-10-01,82.4025
1994-11-01,84.1135
1994-12-01,84.2115
1995-01-01,84.1913
1995-02-01,84.0238
1995-03-01,84.3516
1995-04-01,83.1322
1995-05-01,82.6711
1995-06-01,83.1501
1995-07-01,83.7491
1995-08-01,83.2545
1995-09-01,84.5881
1995-10-01,82.3355
1995-11-01,82.8747
1995-12-01,83.4493
1996-01-01,83.5404
1996-02-01,84.7884
1996-03-01,84.5180
1996-04-01,84.6974
1996-05-01,84.3878
1996-06-01,85.0265
1996-07-01,84.4755
1996-08-01,86.0590
1996-09-01,86.2987
1996-10-01,87.4562
1996-11-01,87.2588
1996-12-01,86.9484
1997-01-01,86.7586
1997-02-01,87.8175
1997-03-01,87.7414
1997-04-01,88.3900
1997-05-01,90.2886
1997-06-01,89.8309
1997-07-01,87.8976
1997-08-01,88.7845
1997-09-01,88.7996
1997-10-01,89.0409
1997-11-01,86.7817
1997-12-01,87.4199
1998-01-01,87.5319
1998-02-01,85.7871
1998-03-01,86.8166
1998-04-01,86.8349
1998-05-01,85.6226
1998-06-01,85.8518
1998-07-01,86.6425
1998-08-01,87.1615
1998-09-01,85.2486
1998-10-01,85.4367
1998-11-01,87.9557
1998-12-01,88.3687
1999-01-01,89.2715
1999-02-01,89.7348
1999-03-01,88.5424
1999-04-01,89.8952
1999-05-01,89.9028
1999-06-01,89.9367
1999-07-01,90.6554
1999-08-01,90.4245
1999-09-01,91.0657
1999-10-01,90.6406
1999-11-01,89.5768
1999-12-01,90.9162
2000-01-01,88.3133
2000-02-01,88.6500
2000-03-01,92.0061
2000-04-01,90.1410
2000-05-01,89.9891
2000-06-01,90.0663
2000-07-01,88.9621
2000-08-01,89.1929
2000-09-01,89.8039
2000-10-01,88.0877
2000-11-01,88.3657
2000-12-01,87.2968
2001-01-01,87.5374
2001-02-01,88.0604
2001-03-01,87.7984
2001-04-01,88.3780
2001-05-01,87.9993
2001-06-01,88.7115
2001-07-01,88.7935
2001-08-01,87.8405
2001-09-01,88.6995
2001-10-01,90.8960
2001-11-01,90.4046
2001-12-01,89.4613
2002-01-01,92.3331
2002-02-01,93.8609
2002-03-01,93.9460
2002-04-01,94.1382
2002-05-01,93.8956
2002-06-01,93.5366
2002-07-01,93.4290
2002-08-01,92.8008
2002-09-01,92.8333
2002-10-01,91.3309
2002-11-01,94.7067
2002-12-01,95.0872
2003-01-01,93.3332
2003-02-01,92.8055
2003-03-01,93.8306
2003-04-01,90.9254
2003-05-01,91.9788
2003-06-01,89.4018
2003-07-01,89.5079
2003-08-01,90.7576
2003-09-01,91.9816
2003-10-01,92.5149
2003-11-01,93.0202
2003-12-01,94.7546
2004-01-01,93.3357
2004-02-01,94.1642
2004-03-01,95.6950
2004-04-01,95.5181
2004-05-01,96.0913
2004-06-01,96.7640
2004-07-01,98.3368
2004-08-01,99.1771
2004-09-01,96.8459
2004-10-01,100.1171
2004-11-01,101.0451
2004-12-01,102.7121
2005-01-01,100.4386
2005-02-01,103.6509
2005-03-01,102.2374
2005-04-01,103.7244
2005-05-01,101.3629
2005-06-01,103.4894
2005-07-01,101.1289
2005-08-01,100.0115
2005-09-01,94.3394
2005-10-01,92.8045
2005-11-01,99.1625
2005-12-01,99.2672
2006-01-01,100.2912
2006-02-01,100.7142
2006-03-01,98.1388
2006-04-01,97.3392
2006-05-01,100.3630
2006-06-01,102.6041
2006-07-01,102.0794
2006-08-01,103.8095
2006-09-01,106.3058
2006-10-01,103.9029
2006-11-01,102.9317
2006-12-01,104.1629
2007-01-01,105.9255
2007-02-01,104.3176
2007-03-01,105.9388
2007-04-01,104.0599
2007-05-01,105.6392
2007-06-01,104.9231
2007-07-01,104.8711
2007-08-01,105.1326
2007-09-01,104.5497
2007-10-01,104.7054
2007-11-01,103.4030
2007-12-01,103.5128
2008-01-01,104.1181
2008-02-01,103.2160
2008-03-01,100.7814
2008-04-01,101.4623
2008-05-01,101.8350
2008-06-01,100.7964
2008-07-01,100.1821
2008-08-01,99.8628
2008-09-01,89.1997
2008-10-01,101.8492
2008-11-01,99.3766
2008-12-01,98.7254
2009-01-01,97.1161
2009-02-01,99.5253
2009-03-01,98.7810
2009-04-01,99.7968
2009-05-01,98.8828
2009-06-01,100.1278
2009-07-01,99.1540
2009-08-01,99.3866
2009-09-01,100.6372
2009-10-01,99.3893
2009-11-01,97.5162
2009-12-01,95.5438
2010-01-01,93.0008
2010-02-01,95.8431
2010-03-01,98.1559
2010-04-01,99.6490
2010-05-01,98.6008
2010-06-01,98.1086
2010-07-01,99.3256
2010-08-01,98.2024
2010-09-01,98.3588
2010-10-01,97.9763
2010-11-01,98.7643
2010-12-01,99.1195
2011-01-01,97.8566
2011-02-01,96.9286
2011-03-01,99.4144
2011-04-01,97.8572
2011-05-01,99.1866
2011-06-01,100.3095
2011-07-01,101.5788
2011-08-01,101.9133
2011-09-01,102.4069
2011-10-01,101.7303
2011-11-01,101.6381
2011-12-01,101.1025
2012-01-01,100.1183
2012-02-01,101.7246
2012-03-01,100.3738
2012-04-01,99.1733
2012-05-01,99.5883
2012-06-01,99.9327
2012-07-01,99.1493
2012-08-01,99.0120
2012-09-01,99.1916
2012-10-01,100.9130
2012-11-01,100.0479
2012-12-01,100.7751
2013-01-01,103.4660
2013-02-01,103.8889
2013-03-01,103.3844
2013-04-01,102.9284
2013-05-01,103.7477
2013-06-01,104.3332
2013-07-01,104.3411
2013-08-01,103.9524
2013-09-01,105.3619
2013-10-01,104.8996
2013-11-01,104.0166
2013-12-01,103.5783
2014-01-01,102.4155
2014-02-01,102.5247
2014-03-01,102.5121
2014-04-01,102.8066
2014-05-01,100.9144
2014-06-01,99.2996
2014-07-01,100.3589
2014-08-01,99.9765
2014-09-01,98.8072
2014-10-01,96.8100
2014-11-01,97.6569
2014-12-01,98.4636
2015-01-01,96.4616
2015-02-01,97.8633
2015-03-01,96.3897
2015-04-01,96.9218
2015-05-01,96.5304
2015-06-01,95.6317
2015-07-01,97.1582
2015-08-01,97.8170
2015-09-01,99.1474
2015-10-01,101.1161
2015-11-01,100.9462
2015-12-01,100.6464
2016-01-01,101.0521
2016-02-01,103.5406
2016-03-01,104.9417
2016-04-01,103.2092
2016-05-01,103.2293
2016-06-01,104.8466
2016-07-01,105.4642
2016-08-01,105.4194
2016-09-01,106.0366
2016-10-01,104.9856
2016-11-01,105.6285
2016-12-01,104.7892
2017-01-01,105.8647
2017-02-01,105.4635
2017-03-01,106.0368
2017-04-01,108.5011
2017-05-01,109.4516
2017-06-01,109.4208
2017-07-01,107.1475
2017-08-01,106.4309
2017-09-01,102.8052
2017-10-01,107.9393
2017-11-01,107.6507
2017-12-01,108.1761
2018-01-01,107.2363
2018-02-01,106.2520
2018-03-01,106.5622
2018-04-01,106.5263
2018-05-01,106.7556
2018-06-01,107.1983
2018-07-01,107.0641
2018-08-01,107.8876
2018-09-01,107.5078
2018-10-01,106.9497
2018-11-01,105.9093
2018-12-01,107.1302
2019-01-01,109.1386
2019-02-01,104.3551
2019-03-01,105.3154
2019-04-01,104.2242
2019-05-01,104.9248
2019-06-01,105.4777
2019-07-01,106.6683
2019-08-01,107.2914
2019-09-01,106.1196
2019-10-01,104.7955
2019-11-01,104.2601
2019-12-01,105.7181
2020-01-01,108.6160
2020-02-01,106.6690
2020-03-01,99.6545
2020-04-01,81.1053
2020-05-01,81.8405
2020-06-01,85.0112
2020-07-01,89.6753
2020-08-01,89.6811
2020-09-01,88.5538
2020-10-01,90.4972
2020-11-01,90.2292
2020-12-01,91.6108
