DATE,IPG337S
1994-04-01,112.9474
1994-05-01,114.4628
1994-06-01,115.0490
1994-07-01,115.4367
1994-08-01,115.6573
1994-09-01,117.4272
1994-10-01,118.2793
1994-11-01,118.1383
1994-12-01,118.9224
1995-01-01,119.9308
1995-02-01,118.8949
1995-03-01,118.7700
1995-04-01,116.3392
1995-05-01,115.6267
1995-06-01,116.8304
1995-07-01,114.1921
1995-08-01,117.0328
1995-09-01,116.6360
1995-10-01,117.1854
1995-11-01,116.5707
1995-12-01,116.7117
1996-01-01,114.4501
1996-02-01,113.5059
1996-03-01,114.6065
1996-04-01,115.4705
1996-05-01,117.2687
1996-06-01,117.6667
1996-07-01,118.4734
1996-08-01,118.7488
1996-09-01,120.8641
1996-10-01,120.8536
1996-11-01,122.2706
1996-12-01,122.5945
1997-01-01,123.1673
1997-02-01,125.5407
1997-03-01,127.0128
1997-04-01,128.7647
1997-05-01,129.7433
1997-06-01,130.5639
1997-07-01,131.3061
1997-08-01,131.6049
1997-09-01,133.4079
1997-10-01,134.6204
1997-11-01,136.4206
1997-12-01,137.1237
1998-01-01,138.2948
1998-02-01,139.9703
1998-03-01,140.4917
1998-04-01,139.0015
1998-05-01,138.8867
1998-06-01,138.3347
1998-07-01,140.4926
1998-08-01,140.6227
1998-09-01,139.4416
1998-10-01,139.2291
1998-11-01,142.5057
1998-12-01,143.8798
1999-01-01,142.1793
1999-02-01,141.9469
1999-03-01,141.8017
1999-04-01,143.0352
1999-05-01,144.1580
1999-06-01,145.0603
1999-07-01,144.3984
1999-08-01,146.8669
1999-09-01,146.0408
1999-10-01,147.6506
1999-11-01,146.8721
1999-12-01,146.1076
2000-01-01,146.1926
2000-02-01,146.2033
2000-03-01,147.3722
2000-04-01,149.5880
2000-05-01,149.1948
2000-06-01,148.4237
2000-07-01,146.9241
2000-08-01,145.7380
2000-09-01,146.5822
2000-10-01,148.5392
2000-11-01,147.0465
2000-12-01,144.5444
2001-01-01,143.9613
2001-02-01,143.6872
2001-03-01,142.0256
2001-04-01,140.8815
2001-05-01,138.3408
2001-06-01,134.7033
2001-07-01,137.2504
2001-08-01,136.1392
2001-09-01,136.5556
2001-10-01,134.7121
2001-11-01,134.3072
2001-12-01,133.4695
2002-01-01,136.3120
2002-02-01,140.0797
2002-03-01,143.7484
2002-04-01,144.4820
2002-05-01,143.7231
2002-06-01,144.7402
2002-07-01,144.7177
2002-08-01,142.3729
2002-09-01,143.3613
2002-10-01,141.9713
2002-11-01,142.4303
2002-12-01,144.6205
2003-01-01,141.6892
2003-02-01,139.0806
2003-03-01,137.4126
2003-04-01,134.5780
2003-05-01,137.1169
2003-06-01,139.7226
2003-07-01,141.5331
2003-08-01,141.0320
2003-09-01,142.2284
2003-10-01,142.0464
2003-11-01,145.5923
2003-12-01,144.4400
2004-01-01,143.3208
2004-02-01,142.3263
2004-03-01,142.4093
2004-04-01,143.5705
2004-05-01,146.6836
2004-06-01,144.0561
2004-07-01,144.7476
2004-08-01,144.6116
2004-09-01,143.9939
2004-10-01,145.0441
2004-11-01,145.6918
2004-12-01,147.4485
2005-01-01,150.3593
2005-02-01,151.1451
2005-03-01,149.8211
2005-04-01,149.4932
2005-05-01,149.4071
2005-06-01,149.8039
2005-07-01,149.4345
2005-08-01,147.4759
2005-09-01,151.0973
2005-10-01,151.0220
2005-11-01,149.5494
2005-12-01,149.4690
2006-01-01,151.2350
2006-02-01,151.6381
2006-03-01,150.9107
2006-04-01,151.2642
2006-05-01,149.4696
2006-06-01,148.4306
2006-07-01,143.8556
2006-08-01,145.4661
2006-09-01,145.1714
2006-10-01,145.7719
2006-11-01,144.4240
2006-12-01,144.8493
2007-01-01,143.1896
2007-02-01,141.5401
2007-03-01,142.4578
2007-04-01,141.3561
2007-05-01,142.0938
2007-06-01,141.2089
2007-07-01,141.2087
2007-08-01,142.8827
2007-09-01,143.0653
2007-10-01,142.4739
2007-11-01,143.0865
2007-12-01,141.2372
2008-01-01,138.1755
2008-02-01,135.8373
2008-03-01,135.7494
2008-04-01,135.2342
2008-05-01,133.8621
2008-06-01,132.7297
2008-07-01,129.4065
2008-08-01,127.3989
2008-09-01,123.8473
2008-10-01,121.8929
2008-11-01,116.1258
2008-12-01,109.7297
2009-01-01,102.4546
2009-02-01,99.3909
2009-03-01,95.8151
2009-04-01,94.5697
2009-05-01,92.4105
2009-06-01,91.2655
2009-07-01,91.1768
2009-08-01,90.0635
2009-09-01,90.1133
2009-10-01,90.0117
2009-11-01,89.9402
2009-12-01,89.9478
2010-01-01,89.5850
2010-02-01,89.3515
2010-03-01,90.3408
2010-04-01,91.0268
2010-05-01,92.3378
2010-06-01,92.8180
2010-07-01,93.0553
2010-08-01,92.1661
2010-09-01,92.4700
2010-10-01,92.4569
2010-11-01,93.6971
2010-12-01,93.6965
2011-01-01,93.1076
2011-02-01,94.7400
2011-03-01,95.6901
2011-04-01,94.4330
2011-05-01,95.6563
2011-06-01,95.2388
2011-07-01,95.3247
2011-08-01,96.0626
2011-09-01,95.8458
2011-10-01,95.5756
2011-11-01,93.6850
2011-12-01,94.5791
2012-01-01,98.4298
2012-02-01,98.8145
2012-03-01,99.1036
2012-04-01,99.8974
2012-05-01,100.3634
2012-06-01,99.5102
2012-07-01,100.9477
2012-08-01,100.7259
2012-09-01,100.7705
2012-10-01,100.1818
2012-11-01,100.4339
2012-12-01,100.8214
2013-01-01,99.5658
2013-02-01,101.5420
2013-03-01,101.9519
2013-04-01,102.5623
2013-05-01,101.9639
2013-06-01,103.2328
2013-07-01,100.0100
2013-08-01,100.7847
2013-09-01,99.6162
2013-10-01,99.1105
2013-11-01,99.4809
2013-12-01,99.9170
2014-01-01,98.9612
2014-02-01,97.8840
2014-03-01,100.4770
2014-04-01,100.2592
2014-05-01,100.0794
2014-06-01,100.6958
2014-07-01,101.4465
2014-08-01,100.8181
2014-09-01,103.1006
2014-10-01,103.0759
2014-11-01,103.6457
2014-12-01,105.4871
2015-01-01,104.3790
2015-02-01,105.4386
2015-03-01,104.9990
2015-04-01,104.4204
2015-05-01,105.1010
2015-06-01,105.8079
2015-07-01,106.3359
2015-08-01,107.1460
2015-09-01,108.2638
2015-10-01,108.5857
2015-11-01,109.0480
2015-12-01,106.4034
2016-01-01,108.6285
2016-02-01,107.1460
2016-03-01,107.4431
2016-04-01,107.1106
2016-05-01,105.1419
2016-06-01,105.7728
2016-07-01,105.0362
2016-08-01,105.4376
2016-09-01,105.1933
2016-10-01,106.8671
2016-11-01,107.8038
2016-12-01,107.9355
2017-01-01,109.5101
2017-02-01,107.4289
2017-03-01,107.3260
2017-04-01,107.0756
2017-05-01,105.4345
2017-06-01,106.3603
2017-07-01,105.1567
2017-08-01,105.6124
2017-09-01,104.5437
2017-10-01,105.7748
2017-11-01,105.8341
2017-12-01,105.5789
2018-01-01,104.8822
2018-02-01,105.5615
2018-03-01,105.2248
2018-04-01,105.5582
2018-05-01,106.0113
2018-06-01,106.2023
2018-07-01,106.7972
2018-08-01,106.4497
2018-09-01,107.4310
2018-10-01,107.8397
2018-11-01,107.6361
2018-12-01,106.6518
2019-01-01,106.8620
2019-02-01,105.7807
2019-03-01,104.7387
2019-04-01,105.7051
2019-05-01,106.6122
2019-06-01,105.7209
2019-07-01,106.1908
2019-08-01,105.6860
2019-09-01,106.1920
2019-10-01,105.9604
2019-11-01,106.9115
2019-12-01,107.0183
2020-01-01,106.7434
2020-02-01,107.2022
2020-03-01,101.5970
2020-04-01,77.5044
2020-05-01,88.3449
2020-06-01,92.6745
2020-07-01,94.0561
2020-08-01,95.1100
2020-09-01,95.5654
2020-10-01,95.3703
2020-11-01,94.5005
2020-12-01,96.4682
