DATE,IPG325S
1995-07-01,83.9469
1995-08-01,83.8271
1995-09-01,84.7492
1995-10-01,85.2503
1995-11-01,85.1095
1995-12-01,84.7744
1996-01-01,84.8417
1996-02-01,84.1072
1996-03-01,84.5578
1996-04-01,84.4223
1996-05-01,85.4575
1996-06-01,85.9271
1996-07-01,86.9973
1996-08-01,86.8286
1996-09-01,87.1919
1996-10-01,88.4572
1996-11-01,88.1431
1996-12-01,89.2011
1997-01-01,89.5047
1997-02-01,89.8190
1997-03-01,90.4834
1997-04-01,90.7048
1997-05-01,90.8708
1997-06-01,90.7167
1997-07-01,91.7012
1997-08-01,92.1283
1997-09-01,93.1139
1997-10-01,92.7990
1997-11-01,92.6261
1997-12-01,92.6916
1998-01-01,93.9073
1998-02-01,93.2074
1998-03-01,93.1074
1998-04-01,93.5187
1998-05-01,93.3352
1998-06-01,93.8865
1998-07-01,93.0101
1998-08-01,93.0792
1998-09-01,92.0061
1998-10-01,92.0765
1998-11-01,91.9351
1998-12-01,92.0236
1999-01-01,92.7939
1999-02-01,93.8730
1999-03-01,94.2776
1999-04-01,94.5835
1999-05-01,95.4723
1999-06-01,94.6076
1999-07-01,93.2628
1999-08-01,93.8462
1999-09-01,93.9155
1999-10-01,95.5588
1999-11-01,97.1948
1999-12-01,98.2347
2000-01-01,95.7240
2000-02-01,95.8762
2000-03-01,96.4382
2000-04-01,97.3810
2000-05-01,97.2095
2000-06-01,96.2564
2000-07-01,95.6201
2000-08-01,95.4344
2000-09-01,96.0141
2000-10-01,96.3396
2000-11-01,96.1854
2000-12-01,95.5353
2001-01-01,94.6787
2001-02-01,94.9242
2001-03-01,94.4008
2001-04-01,93.6422
2001-05-01,93.1486
2001-06-01,91.9593
2001-07-01,92.8278
2001-08-01,94.0456
2001-09-01,94.8923
2001-10-01,96.4541
2001-11-01,96.5965
2001-12-01,96.6147
2002-01-01,99.2886
2002-02-01,97.9865
2002-03-01,98.3470
2002-04-01,97.8452
2002-05-01,100.0017
2002-06-01,102.0844
2002-07-01,101.6460
2002-08-01,100.4627
2002-09-01,100.6448
2002-10-01,99.9733
2002-11-01,100.6954
2002-12-01,100.2264
2003-01-01,101.5505
2003-02-01,101.9544
2003-03-01,101.7334
2003-04-01,101.7434
2003-05-01,100.1760
2003-06-01,101.4896
2003-07-01,101.5596
2003-08-01,101.3510
2003-09-01,101.7457
2003-10-01,101.4550
2003-11-01,102.2956
2003-12-01,102.3410
2004-01-01,102.6966
2004-02-01,103.1874
2004-03-01,103.5676
2004-04-01,104.0230
2004-05-01,104.6127
2004-06-01,104.0400
2004-07-01,105.2384
2004-08-01,106.2275
2004-09-01,106.8592
2004-10-01,108.4789
2004-11-01,108.6696
2004-12-01,110.1859
2005-01-01,109.1785
2005-02-01,110.8593
2005-03-01,111.0328
2005-04-01,111.3817
2005-05-01,111.9611
2005-06-01,111.4375
2005-07-01,111.8894
2005-08-01,109.7333
2005-09-01,103.1189
2005-10-01,104.1048
2005-11-01,107.4301
2005-12-01,108.9335
2006-01-01,110.1876
2006-02-01,109.6826
2006-03-01,110.0903
2006-04-01,110.8296
2006-05-01,110.8596
2006-06-01,111.7542
2006-07-01,112.2065
2006-08-01,113.0206
2006-09-01,113.3347
2006-10-01,112.9992
2006-11-01,112.5284
2006-12-01,115.6853
2007-01-01,115.0341
2007-02-01,115.9136
2007-03-01,117.0020
2007-04-01,117.5906
2007-05-01,117.2895
2007-06-01,117.5702
2007-07-01,118.1809
2007-08-01,117.8028
2007-09-01,118.5709
2007-10-01,117.8759
2007-11-01,118.4442
2007-12-01,118.4075
2008-01-01,116.8145
2008-02-01,115.6614
2008-03-01,114.5234
2008-04-01,113.1064
2008-05-01,112.0097
2008-06-01,110.6953
2008-07-01,109.5787
2008-08-01,107.5538
2008-09-01,100.2840
2008-10-01,104.8596
2008-11-01,101.7716
2008-12-01,96.8070
2009-01-01,96.9774
2009-02-01,96.9877
2009-03-01,96.5653
2009-04-01,97.1951
2009-05-01,96.7999
2009-06-01,97.3538
2009-07-01,97.8158
2009-08-01,98.8470
2009-09-01,98.6034
2009-10-01,99.1343
2009-11-01,100.8415
2009-12-01,99.7848
2010-01-01,101.3991
2010-02-01,100.3451
2010-03-01,100.9692
2010-04-01,101.3826
2010-05-01,101.9916
2010-06-01,101.9971
2010-07-01,101.6877
2010-08-01,101.8420
2010-09-01,101.5397
2010-10-01,100.2641
2010-11-01,100.9675
2010-12-01,101.6593
2011-01-01,101.4231
2011-02-01,101.0930
2011-03-01,102.3562
2011-04-01,101.7474
2011-05-01,100.5645
2011-06-01,100.8565
2011-07-01,100.9511
2011-08-01,101.2978
2011-09-01,101.8043
2011-10-01,101.8956
2011-11-01,100.7192
2011-12-01,101.5146
2012-01-01,102.3686
2012-02-01,101.5753
2012-03-01,101.2517
2012-04-01,101.4186
2012-05-01,99.8309
2012-06-01,99.8743
2012-07-01,98.8878
2012-08-01,98.8315
2012-09-01,99.1040
2012-10-01,98.8014
2012-11-01,98.5490
2012-12-01,99.5070
2013-01-01,98.3447
2013-02-01,97.3756
2013-03-01,97.3012
2013-04-01,97.1680
2013-05-01,97.7654
2013-06-01,96.9614
2013-07-01,96.4929
2013-08-01,96.5464
2013-09-01,95.5420
2013-10-01,95.3701
2013-11-01,95.0839
2013-12-01,95.5064
2014-01-01,94.5494
2014-02-01,94.5625
2014-03-01,95.3260
2014-04-01,95.4152
2014-05-01,94.5179
2014-06-01,95.5699
2014-07-01,96.0948
2014-08-01,96.6935
2014-09-01,96.4495
2014-10-01,95.7479
2014-11-01,95.9177
2014-12-01,96.3036
2015-01-01,96.1474
2015-02-01,95.9509
2015-03-01,95.3253
2015-04-01,95.6774
2015-05-01,94.7397
2015-06-01,95.1652
2015-07-01,95.1432
2015-08-01,94.4170
2015-09-01,94.8292
2015-10-01,95.0903
2015-11-01,95.2055
2015-12-01,94.9484
2016-01-01,96.0164
2016-02-01,94.9823
2016-03-01,95.8833
2016-04-01,95.0272
2016-05-01,94.8945
2016-06-01,93.8303
2016-07-01,93.5806
2016-08-01,93.4421
2016-09-01,94.2663
2016-10-01,94.3467
2016-11-01,94.8362
2016-12-01,95.4255
2017-01-01,95.2344
2017-02-01,94.3593
2017-03-01,95.1703
2017-04-01,95.8740
2017-05-01,96.9618
2017-06-01,97.4260
2017-07-01,98.1632
2017-08-01,95.5935
2017-09-01,93.3879
2017-10-01,98.6160
2017-11-01,99.1415
2017-12-01,99.0582
2018-01-01,97.7663
2018-02-01,98.4095
2018-03-01,99.0101
2018-04-01,99.7754
2018-05-01,100.2773
2018-06-01,100.6931
2018-07-01,101.4915
2018-08-01,101.4871
2018-09-01,100.8444
2018-10-01,101.2015
2018-11-01,102.1735
2018-12-01,102.1209
2019-01-01,101.3659
2019-02-01,101.5478
2019-03-01,101.3061
2019-04-01,100.4220
2019-05-01,99.8128
2019-06-01,99.4607
2019-07-01,99.8648
2019-08-01,101.2848
2019-09-01,100.6537
2019-10-01,100.5669
2019-11-01,100.2666
2019-12-01,100.0057
2020-01-01,100.1685
2020-02-01,99.4692
2020-03-01,99.7934
2020-04-01,93.7259
2020-05-01,93.2928
2020-06-01,94.0282
2020-07-01,95.6414
2020-08-01,96.8564
2020-09-01,96.4452
2020-10-01,97.8302
2020-11-01,97.5939
2020-12-01,98.6996
