DATE,IPG322S
2007-07-01,111.7199
2007-08-01,110.7227
2007-09-01,110.3521
2007-10-01,110.9207
2007-11-01,111.4990
2007-12-01,113.6623
2008-01-01,113.0340
2008-02-01,110.6242
2008-03-01,111.4883
2008-04-01,110.5201
2008-05-01,111.6123
2008-06-01,109.4591
2008-07-01,108.3987
2008-08-01,108.7678
2008-09-01,105.3528
2008-10-01,101.9555
2008-11-01,98.5176
2008-12-01,93.5542
2009-01-01,94.7751
2009-02-01,97.5829
2009-03-01,93.2468
2009-04-01,91.2500
2009-05-01,93.9105
2009-06-01,95.4775
2009-07-01,95.1748
2009-08-01,96.9346
2009-09-01,96.2473
2009-10-01,95.9541
2009-11-01,98.3468
2009-12-01,96.2261
2010-01-01,96.4136
2010-02-01,97.5296
2010-03-01,98.3939
2010-04-01,98.0213
2010-05-01,97.6507
2010-06-01,98.1514
2010-07-01,97.4768
2010-08-01,97.0017
2010-09-01,97.1842
2010-10-01,96.8827
2010-11-01,96.5543
2010-12-01,97.1850
2011-01-01,98.0375
2011-02-01,96.6239
2011-03-01,97.5609
2011-04-01,96.6781
2011-05-01,96.0386
2011-06-01,96.8366
2011-07-01,97.1033
2011-08-01,96.4926
2011-09-01,97.7274
2011-10-01,97.4368
2011-11-01,98.3154
2011-12-01,99.0941
2012-01-01,99.3107
2012-02-01,100.5298
2012-03-01,99.4332
2012-04-01,100.3208
2012-05-01,100.5080
2012-06-01,99.1104
2012-07-01,99.6385
2012-08-01,100.2298
2012-09-01,99.4664
2012-10-01,100.4452
2012-11-01,100.6899
2012-12-01,100.3173
2013-01-01,100.5549
2013-02-01,101.3392
2013-03-01,100.5841
2013-04-01,100.2697
2013-05-01,101.4828
2013-06-01,100.7443
2013-07-01,101.0490
2013-08-01,100.7303
2013-09-01,99.2602
2013-10-01,99.8552
2013-11-01,98.4768
2013-12-01,98.5822
2014-01-01,99.0096
2014-02-01,97.6407
2014-03-01,97.7952
2014-04-01,100.5892
2014-05-01,98.8062
2014-06-01,99.6338
2014-07-01,99.2734
2014-08-01,99.4406
2014-09-01,99.7677
2014-10-01,99.0519
2014-11-01,99.9826
2014-12-01,100.3820
2015-01-01,99.5788
2015-02-01,98.5732
2015-03-01,99.4601
2015-04-01,99.7288
2015-05-01,99.7468
2015-06-01,98.4755
2015-07-01,98.3296
2015-08-01,98.2434
2015-09-01,98.4673
2015-10-01,98.1136
2015-11-01,97.2163
2015-12-01,96.9350
2016-01-01,97.8335
2016-02-01,97.6791
2016-03-01,97.1335
2016-04-01,96.4940
2016-05-01,97.5850
2016-06-01,97.7532
2016-07-01,97.3575
2016-08-01,96.9115
2016-09-01,97.8830
2016-10-01,98.4732
2016-11-01,99.2151
2016-12-01,97.9164
2017-01-01,97.8066
2017-02-01,99.0833
2017-03-01,97.0789
2017-04-01,98.1522
2017-05-01,96.4768
2017-06-01,96.9212
2017-07-01,95.6664
2017-08-01,97.9866
2017-09-01,96.3640
2017-10-01,95.1908
2017-11-01,95.7993
2017-12-01,97.0137
2018-01-01,96.7506
2018-02-01,95.2241
2018-03-01,95.8967
2018-04-01,96.6482
2018-05-01,95.9131
2018-06-01,95.1919
2018-07-01,96.5620
2018-08-01,95.7760
2018-09-01,95.7073
2018-10-01,95.9928
2018-11-01,95.7893
2018-12-01,96.3250
2019-01-01,96.1317
2019-02-01,94.2033
2019-03-01,92.2115
2019-04-01,93.0193
2019-05-01,92.0311
2019-06-01,90.4801
2019-07-01,91.6085
2019-08-01,93.1691
2019-09-01,93.0316
2019-10-01,93.6496
2019-11-01,92.9694
2019-12-01,94.0370
2020-01-01,95.7321
2020-02-01,94.2124
2020-03-01,94.0993
2020-04-01,90.7321
2020-05-01,85.5269
2020-06-01,85.3607
2020-07-01,85.8124
2020-08-01,86.9240
2020-09-01,88.2185
2020-10-01,91.3819
2020-11-01,91.4622
2020-12-01,92.2409
